"Index","NFLX.Open","NFLX.High","NFLX.Low","NFLX.Close","NFLX.Volume","NFLX.Adjusted"
"2021-03-30",510.510009765625,514.409973144531,506.910003662109,513.390014648438,2418100,513.390014648438
"2021-03-31",515.669982910156,528.130004882812,515.440002441406,521.659973144531,3503100,521.659973144531
"2021-04-01",529.929992675781,540.5,527.030029296875,539.419982910156,3938600,539.419982910156
"2021-04-05",540.010009765625,542.849975585938,529.22998046875,540.669982910156,3355900,540.669982910156
"2021-04-06",544.809997558594,554.169982910156,543.299987792969,544.530029296875,3474200,544.530029296875
"2021-04-07",543.5,549.640014648438,541.450012207031,546.989990234375,2151300,546.989990234375
"2021-04-08",551.130004882812,556.900024414062,547.570007324219,554.580017089844,4309800,554.580017089844
"2021-04-09",552.690002441406,556.900024414062,547.109985351562,555.309997558594,2894000,555.309997558594
"2021-04-12",551.049987792969,557.97998046875,549.580017089844,552.780029296875,2944100,552.780029296875
"2021-04-13",557,559.75,550.299987792969,553.72998046875,2720300,553.72998046875
"2021-04-14",554.869995117188,554.869995117188,538.530029296875,540.02001953125,3740300,540.02001953125
"2021-04-15",544.169982910156,553.489990234375,542.659973144531,549.219970703125,3139100,549.219970703125
"2021-04-16",550.539978027344,551.97998046875,539.510009765625,546.539978027344,3209100,546.539978027344
"2021-04-19",546.900024414062,556.440002441406,545.530029296875,554.440002441406,4288700,554.440002441406
"2021-04-20",554.419982910156,563.559997558594,546.299987792969,549.570007324219,11257600,549.570007324219
"2021-04-21",508,515.460021972656,503.600006103516,508.899993896484,22897400,508.899993896484
"2021-04-22",513.820007324219,513.960021972656,500.549987792969,508.779998779297,9061100,508.779998779297
"2021-04-23",509.010009765625,509.700012207031,500.700012207031,505.549987792969,7307700,505.549987792969
"2021-04-26",506.760009765625,510.480010986328,503,510.299987792969,4388800,510.299987792969
"2021-04-27",512.619995117188,512.989990234375,504.579986572266,505.549987792969,3761300,505.549987792969
"2021-04-28",505.200012207031,508.399993896484,503.339996337891,506.519989013672,3193000,506.519989013672
"2021-04-29",507.600006103516,509.290008544922,499,509,5127800,509
"2021-04-30",505,514.549987792969,505,513.469970703125,4413200,513.469970703125
"2021-05-03",512.650024414062,518.950012207031,505.200012207031,509.109985351562,4091900,509.109985351562
"2021-05-04",510.779998779297,511.630004882812,496.790008544922,503.179992675781,4349500,503.179992675781
"2021-05-05",504.989990234375,507.779998779297,494.630004882812,496.079986572266,3129400,496.079986572266
"2021-05-06",495.989990234375,499.549987792969,491.369995117188,499.549987792969,3783700,499.549987792969
"2021-05-07",504.619995117188,508.549987792969,501.119995117188,503.839996337891,3132800,503.839996337891
"2021-05-10",502,503.149993896484,486.109985351562,486.690002441406,5131600,486.690002441406
"2021-05-11",479.75,497.989990234375,478.630004882812,495.079986572266,4401000,495.079986572266
"2021-05-12",486.829986572266,493.540008544922,482.700012207031,484.980010986328,4121500,484.980010986328
"2021-05-13",489.130004882812,490.779998779297,482.709991455078,486.660003662109,2712500,486.660003662109
"2021-05-14",487.859985351562,494.850006103516,486.589996337891,493.369995117188,2882500,493.369995117188
"2021-05-17",485.589996337891,492.709991455078,482.809997558594,488.940002441406,2705200,488.940002441406
"2021-05-18",488.399993896484,493.480010986328,486.190002441406,486.279998779297,2350500,486.279998779297
"2021-05-19",481.630004882812,488.570007324219,478.540008544922,487.700012207031,3349900,487.700012207031
"2021-05-20",489.549987792969,502.700012207031,488.980010986328,501.670013427734,3721200,501.670013427734
"2021-05-21",503.119995117188,505.399993896484,497.260009765625,497.890014648438,3322900,497.890014648438
"2021-05-24",501.049987792969,504.25,499.510009765625,502.899993896484,2412600,502.899993896484
"2021-05-25",506,506.369995117188,499.220001220703,501.339996337891,2699500,501.339996337891
"2021-05-26",502.339996337891,504.140014648438,500.5,502.359985351562,2465300,502.359985351562
"2021-05-27",501.799987792969,505.100006103516,498.540008544922,503.859985351562,3253800,503.859985351562
"2021-05-28",504.399993896484,511.760009765625,502.529998779297,502.809997558594,2910300,502.809997558594
"2021-06-01",504.010009765625,505.410003662109,497.739990234375,499.079986572266,2482600,499.079986572266
"2021-06-02",499.820007324219,503.220001220703,495.820007324219,499.239990234375,2269000,499.239990234375
"2021-06-03",495.190002441406,496.660003662109,487.25,489.429992675781,3887400,489.429992675781
"2021-06-04",492,501.859985351562,490.950012207031,494.739990234375,3160500,494.739990234375
"2021-06-07",492.920013427734,496.700012207031,490.549987792969,494.660003662109,2791900,494.660003662109
"2021-06-08",497,498.820007324219,489.369995117188,492.390014648438,2374000,492.390014648438
"2021-06-09",494.5,496.089996337891,484.649993896484,485.809997558594,3055000,485.809997558594
"2021-06-10",487.170013427734,490.209991455078,482.140014648438,487.269989013672,4382900,487.269989013672
"2021-06-11",490,491.410003662109,487.779998779297,488.769989013672,3124000,488.769989013672
"2021-06-14",489.679992675781,503.5,486.910003662109,499.890014648438,4400200,499.890014648438
"2021-06-15",501.230010986328,501.230010986328,490.399993896484,491.899993896484,3104100,491.899993896484
"2021-06-16",495,496.459991455078,486.279998779297,492.410003662109,3533200,492.410003662109
"2021-06-17",490.25,501.799987792969,490.149993896484,498.339996337891,3198300,498.339996337891
"2021-06-18",496.399993896484,504.489990234375,495.239990234375,500.769989013672,5197600,500.769989013672
"2021-06-21",501.640014648438,502.049987792969,492.279998779297,497,5277300,497
"2021-06-22",498.540008544922,513.549987792969,495.799987792969,508.820007324219,5809300,508.820007324219
"2021-06-23",508.480010986328,516.630004882812,508.200012207031,512.739990234375,3944800,512.739990234375
"2021-06-24",517.960021972656,520.960021972656,514.400024414062,518.059997558594,3361200,518.059997558594
"2021-06-25",528.840026855469,533.059997558594,525,527.070007324219,5299100,527.070007324219
"2021-06-28",528.119995117188,533.940002441406,524.559997558594,533.030029296875,2820200,533.030029296875
"2021-06-29",533.549987792969,536.130004882812,528.570007324219,533.5,2314600,533.5
"2021-06-30",534.059997558594,534.380004882812,526.820007324219,528.210021972656,2773400,528.210021972656
"2021-07-01",525.719970703125,537.039978027344,525.719970703125,533.539978027344,2805400,533.539978027344
"2021-07-02",535.5,538.539978027344,529.390014648438,533.97998046875,1975500,533.97998046875
"2021-07-06",533,542.859985351562,533,541.640014648438,2775100,541.640014648438
"2021-07-07",544.239990234375,544.640014648438,531.659973144531,535.960021972656,2722500,535.960021972656
"2021-07-08",530.929992675781,535.5,529.090026855469,530.760009765625,3269000,530.760009765625
"2021-07-09",531,538.260009765625,528.580017089844,535.97998046875,2777200,535.97998046875
"2021-07-12",540.299987792969,540.650024414062,532.919982910156,537.309997558594,1780700,537.309997558594
"2021-07-13",535.760009765625,545.330017089844,535.760009765625,540.679992675781,2751600,540.679992675781
"2021-07-14",541.010009765625,554.099975585938,541.010009765625,547.950012207031,4659500,547.950012207031
"2021-07-15",553.969970703125,557.539978027344,538.200012207031,542.950012207031,5713900,542.950012207031
"2021-07-16",541.809997558594,544.059997558594,527.049987792969,530.309997558594,3442100,530.309997558594
"2021-07-19",526.049987792969,534.909973144531,522.239990234375,532.280029296875,3885800,532.280029296875
"2021-07-20",526.070007324219,536.640014648438,520.299987792969,531.049987792969,6930400,531.049987792969
"2021-07-21",526.130004882812,530.989990234375,505.609985351562,513.630004882812,11906800,513.630004882812
"2021-07-22",510.209991455078,513.679992675781,507,511.769989013672,4328100,511.769989013672
"2021-07-23",512.159973144531,517.409973144531,504.660003662109,515.409973144531,3820500,515.409973144531
"2021-07-26",514.380004882812,521.130004882812,509.010009765625,516.489990234375,2254500,516.489990234375
"2021-07-27",518.080017089844,521.950012207031,512.049987792969,518.909973144531,2759000,518.909973144531
"2021-07-28",521.820007324219,524.469970703125,516.97998046875,519.299987792969,2390500,519.299987792969
"2021-07-29",519.960021972656,520.780029296875,513.789978027344,514.25,1736000,514.25
"2021-07-30",512.690002441406,519.789978027344,510.959991455078,517.570007324219,2537100,517.570007324219
"2021-08-02",519,519.849975585938,510.510009765625,515.150024414062,2096600,515.150024414062
"2021-08-03",514.390014648438,515.630004882812,505.369995117188,510.820007324219,2579400,510.820007324219
"2021-08-04",513,517.97998046875,510.369995117188,517.349975585938,2039400,517.349975585938
"2021-08-05",517.130004882812,525.409973144531,514.02001953125,524.890014648438,2556700,524.890014648438
"2021-08-06",524,526.840026855469,519.390014648438,520.549987792969,1919800,520.549987792969
"2021-08-09",521.150024414062,522.669982910156,517.989990234375,519.969970703125,1367800,519.969970703125
"2021-08-10",520,520.789978027344,512.969970703125,515.840026855469,1960500,515.840026855469
"2021-08-11",517,519.570007324219,509.769989013672,512.400024414062,1673900,512.400024414062
"2021-08-12",511.859985351562,513,507.200012207031,510.720001220703,1685700,510.720001220703
"2021-08-13",512.640014648438,521.440002441406,511.510009765625,515.919982910156,2177700,515.919982910156
"2021-08-16",515.239990234375,523.380004882812,512.299987792969,517.919982910156,2032800,517.919982910156
"2021-08-17",515.469970703125,520.789978027344,514.200012207031,518.909973144531,2309800,518.909973144531
"2021-08-18",520,526.380004882812,518.650024414062,521.869995117188,2582000,521.869995117188
"2021-08-19",522.739990234375,548.390014648438,521.869995117188,543.710021972656,7497300,543.710021972656
"2021-08-20",545.090026855469,551.390014648438,539.099975585938,546.880004882812,3776400,546.880004882812
"2021-08-23",545.97998046875,555.549987792969,543.739990234375,553.330017089844,2602000,553.330017089844
"2021-08-24",551.47998046875,555.309997558594,549.27001953125,553.409973144531,2109500,553.409973144531
"2021-08-25",550.159973144531,552.840026855469,545.450012207031,547.580017089844,2065600,547.580017089844
"2021-08-26",546.159973144531,552.599975585938,545.900024414062,550.119995117188,1595500,550.119995117188
"2021-08-27",551.599975585938,564.169982910156,549.25,558.919982910156,3252600,558.919982910156
"2021-08-30",557.25,567.159973144531,556.450012207031,566.179992675781,2434800,566.179992675781
"2021-08-31",566.119995117188,569.47998046875,561.609985351562,569.190002441406,2431900,569.190002441406
"2021-09-01",569,591,569,582.070007324219,5626200,582.070007324219
"2021-09-02",583.679992675781,598.760009765625,583.679992675781,588.549987792969,6179900,588.549987792969
"2021-09-03",585.799987792969,591.880004882812,583.140014648438,590.530029296875,2681200,590.530029296875
"2021-09-07",594.690002441406,613.849975585938,593.989990234375,606.710021972656,5821400,606.710021972656
"2021-09-08",603.840026855469,615.599975585938,595.710021972656,606.049987792969,5424500,606.049987792969
"2021-09-09",606.469970703125,609.440002441406,596.549987792969,597.539978027344,2954200,597.539978027344
"2021-09-10",598.159973144531,609.450012207031,593.669982910156,598.719970703125,3950800,598.719970703125
"2021-09-13",598.570007324219,598.570007324219,582.780029296875,589.289978027344,3062900,589.289978027344
"2021-09-14",584.890014648438,587.280029296875,575.559997558594,577.760009765625,3457000,577.760009765625
"2021-09-15",578.169982910156,584.619995117188,575.369995117188,582.869995117188,2755600,582.869995117188
"2021-09-16",584.299987792969,587.47998046875,577.719970703125,586.5,1832000,586.5
"2021-09-17",587.849975585938,590.280029296875,580.849975585938,589.349975585938,4145100,589.349975585938
"2021-09-20",586.789978027344,591.530029296875,568.080017089844,575.429992675781,3732200,575.429992675781
"2021-09-21",578.309997558594,581.880004882812,569.369995117188,573.140014648438,2250900,573.140014648438
"2021-09-22",579.690002441406,595.650024414062,579.690002441406,590.650024414062,4021800,590.650024414062
"2021-09-23",590.789978027344,599.320007324219,589.130004882812,593.260009765625,2526200,593.260009765625
"2021-09-24",592.5,592.97998046875,583.640014648438,592.390014648438,2126200,592.390014648438
"2021-09-27",587.950012207031,593.580017089844,576.929992675781,592.640014648438,2504700,592.640014648438
"2021-09-28",589,599.539978027344,580.159973144531,583.849975585938,4431100,583.849975585938
"2021-09-29",589.010009765625,609.880004882812,588.010009765625,599.059997558594,6221000,599.059997558594
"2021-09-30",608.049987792969,619,608.049987792969,610.340026855469,6612600,610.340026855469
"2021-10-01",604.239990234375,614.989990234375,597.510009765625,613.150024414062,4090800,613.150024414062
"2021-10-04",613.390014648438,626.130004882812,594.679992675781,603.349975585938,4995900,603.349975585938
"2021-10-05",606.940002441406,640.390014648438,606.890014648438,634.809997558594,9534300,634.809997558594
"2021-10-06",628.179992675781,639.869995117188,626.359985351562,639.099975585938,4580400,639.099975585938
"2021-10-07",642.22998046875,646.840026855469,630.450012207031,631.849975585938,3556900,631.849975585938
"2021-10-08",634.169982910156,643.799987792969,630.859985351562,632.659973144531,3272100,632.659973144531
"2021-10-11",633.200012207031,639.419982910156,626.780029296875,627.039978027344,2862500,627.039978027344
"2021-10-12",633.02001953125,637.659973144531,621.989990234375,624.940002441406,3227300,624.940002441406
"2021-10-13",632.179992675781,632.179992675781,622.099975585938,629.760009765625,2420300,629.760009765625
"2021-10-14",632.22998046875,636.880004882812,626.789978027344,633.799987792969,2671700,633.799987792969
"2021-10-15",638,639.419982910156,625.159973144531,628.289978027344,4116900,628.289978027344
"2021-10-18",632.099975585938,638.409973144531,620.590026855469,637.969970703125,4669100,637.969970703125
"2021-10-19",636.969970703125,641,632.299987792969,639,7633100,639
"2021-10-20",625.570007324219,637.400024414062,617.150024414062,625.140014648438,10622000,625.140014648438
"2021-10-21",628.890014648438,654.010009765625,628.650024414062,653.159973144531,8437100,653.159973144531
"2021-10-22",651.809997558594,665.460021972656,651.809997558594,664.780029296875,6186000,664.780029296875
"2021-10-25",663.739990234375,675.880004882812,657.070007324219,671.659973144531,3833500,671.659973144531
"2021-10-26",673.760009765625,676.489990234375,662.77001953125,668.52001953125,2904800,668.52001953125
"2021-10-27",669,671.409973144531,661.849975585938,662.919982910156,2276900,662.919982910156
"2021-10-28",670.950012207031,676.799987792969,668.030029296875,674.049987792969,2859400,674.049987792969
"2021-10-29",673.059997558594,690.969970703125,671.239990234375,690.309997558594,3825300,690.309997558594
"2021-11-01",689.059997558594,689.969970703125,676.539978027344,681.169982910156,3110900,681.169982910156
"2021-11-02",683.109985351562,687.679992675781,673.820007324219,677.719970703125,3888600,677.719970703125
"2021-11-03",677.27001953125,689.390014648438,677.27001953125,688.289978027344,2334900,688.289978027344
"2021-11-04",685.890014648438,685.940002441406,665.5,668.400024414062,4865000,668.400024414062
"2021-11-05",663.969970703125,665.640014648438,645.010009765625,645.719970703125,5283500,645.719970703125
"2021-11-08",650.289978027344,656,643.789978027344,651.450012207031,2887500,651.450012207031
"2021-11-09",653.700012207031,660.5,650.52001953125,655.989990234375,2415600,655.989990234375
"2021-11-10",653.010009765625,660.330017089844,642.109985351562,646.909973144531,2405800,646.909973144531
"2021-11-11",650.239990234375,665.820007324219,649.710021972656,657.580017089844,2868300,657.580017089844
"2021-11-12",660.010009765625,683.340026855469,653.820007324219,682.609985351562,4198400,682.609985351562
"2021-11-15",681.239990234375,685.260009765625,671.489990234375,679.330017089844,2872200,679.330017089844
"2021-11-16",678.27001953125,688.359985351562,676.900024414062,687.400024414062,2077400,687.400024414062
"2021-11-17",690,700.989990234375,686.090026855469,691.690002441406,2732800,691.690002441406
"2021-11-18",691.609985351562,691.739990234375,679.739990234375,682.02001953125,2012900,682.02001953125
"2021-11-19",692.349975585938,694.159973144531,675,678.799987792969,2613700,678.799987792969
"2021-11-22",676.02001953125,679.47998046875,656.469970703125,659.200012207031,2764400,659.200012207031
"2021-11-23",658.179992675781,666.429992675781,646.049987792969,654.059997558594,2320200,654.059997558594
"2021-11-24",658.010009765625,661.440002441406,651.099975585938,658.289978027344,1867300,658.289978027344
"2021-11-26",675,676.409973144531,660.669982910156,665.640014648438,2872500,665.640014648438
"2021-11-29",663.200012207031,667.989990234375,658.289978027344,663.840026855469,2529400,663.840026855469
"2021-11-30",668.200012207031,675.380004882812,640.010009765625,641.900024414062,5608900,641.900024414062
"2021-12-01",649.47998046875,654.52001953125,617.070007324219,617.77001953125,3882800,617.77001953125
"2021-12-02",617.099975585938,625.359985351562,612.880004882812,616.469970703125,3331100,616.469970703125
"2021-12-03",622.75,625.5,594,602.130004882812,4829300,602.130004882812
"2021-12-06",606.010009765625,617.289978027344,601,612.690002441406,3075700,612.690002441406
"2021-12-07",619.830017089844,628.890014648438,611.400024414062,625.580017089844,3125200,625.580017089844
"2021-12-08",630,632.460021972656,623.200012207031,628.080017089844,2220300,628.080017089844
"2021-12-09",627.580017089844,630.239990234375,610.440002441406,611,2376300,611
"2021-12-10",616.780029296875,617.739990234375,605.880004882812,611.659973144531,2748800,611.659973144531
"2021-12-13",612,612.640014648438,599.52001953125,604.559997558594,2517900,604.559997558594
"2021-12-14",598.710021972656,602.289978027344,588.130004882812,597.989990234375,2984500,597.989990234375
"2021-12-15",598.179992675781,605.690002441406,584.510009765625,605.039978027344,2866200,605.039978027344
"2021-12-16",597.090026855469,602.830017089844,588,591.059997558594,3143200,591.059997558594
"2021-12-17",591.609985351562,593.25,581.739990234375,586.72998046875,4386900,586.72998046875
"2021-12-20",586.429992675781,602.880004882812,584.260009765625,593.739990234375,3358400,593.739990234375
"2021-12-21",597.539978027344,607.820007324219,593.859985351562,604.919982910156,2319400,604.919982910156
"2021-12-22",603.359985351562,614.820007324219,602.630004882812,614.239990234375,2335700,614.239990234375
"2021-12-23",616.400024414062,616.880004882812,607.570007324219,614.090026855469,1621100,614.090026855469
"2021-12-27",615,615,609.25,613.119995117188,2061500,613.119995117188
"2021-12-28",614.950012207031,618.409973144531,609.690002441406,610.710021972656,1882800,610.710021972656
"2021-12-29",610.710021972656,613.97998046875,604.679992675781,610.539978027344,1287200,610.539978027344
"2021-12-30",612.989990234375,620.609985351562,611.239990234375,612.090026855469,1625100,612.090026855469
"2021-12-31",610.010009765625,614.080017089844,602.049987792969,602.440002441406,1995900,602.440002441406
"2022-01-03",605.609985351562,609.989990234375,590.559997558594,597.369995117188,3067500,597.369995117188
"2022-01-04",599.909973144531,600.409973144531,581.599975585938,591.150024414062,4393100,591.150024414062
"2022-01-05",592,592.840026855469,566.880004882812,567.52001953125,4148700,567.52001953125
"2022-01-06",554.340026855469,563.359985351562,542.010009765625,553.289978027344,5711800,553.289978027344
"2022-01-07",549.460021972656,553.429992675781,538.219970703125,541.059997558594,3382900,541.059997558594
"2022-01-10",538.489990234375,543.690002441406,526.320007324219,539.849975585938,4486100,539.849975585938
"2022-01-11",536.989990234375,543.909973144531,530.070007324219,540.840026855469,3077800,540.840026855469
"2022-01-12",544.27001953125,544.27001953125,532.02001953125,537.219970703125,3787400,537.219970703125
"2022-01-13",537.059997558594,540.789978027344,518.260009765625,519.200012207031,4475100,519.200012207031
"2022-01-14",517.599975585938,538.369995117188,511.880004882812,525.690002441406,7861100,525.690002441406
"2022-01-18",520.080017089844,521.75,508.679992675781,510.799987792969,4839100,510.799987792969
"2022-01-19",515,523.210021972656,510.510009765625,515.859985351562,4353500,515.859985351562
"2022-01-20",517.75,526.640014648438,506.929992675781,508.25,12659000,508.25
"2022-01-21",400.429992675781,409.149993896484,379.989990234375,397.5,58904300,397.5
"2022-01-24",383.910003662109,387.260009765625,351.459991455078,387.149993896484,32346000,387.149993896484
"2022-01-25",379.140014648438,387.709991455078,365.130004882812,366.420013427734,15145800,366.420013427734
"2022-01-26",378.269989013672,382.660003662109,356.619995117188,359.700012207031,12684000,359.700012207031
"2022-01-27",382.059997558594,394.799987792969,378.100006103516,386.700012207031,24324700,386.700012207031
"2022-01-28",386.760009765625,387,372.079986572266,384.359985351562,11966600,384.359985351562
"2022-01-31",401.970001220703,427.700012207031,398.200012207031,427.140014648438,20047500,427.140014648438
"2022-02-01",432.959991455078,458.480010986328,425.540008544922,457.130004882812,22568100,457.130004882812
"2022-02-02",448.25,451.980010986328,426.480010986328,429.480010986328,14346000,429.480010986328
"2022-02-03",421.440002441406,429.260009765625,404.279998779297,405.600006103516,9905200,405.600006103516
"2022-02-04",407.309997558594,412.769989013672,396.640014648438,410.170013427734,7789800,410.170013427734
"2022-02-07",410.170013427734,412.350006103516,393.549987792969,402.100006103516,8232900,402.100006103516
"2022-02-08",398.179992675781,406.609985351562,395.829986572266,403.529998779297,6818500,403.529998779297
"2022-02-09",408.649993896484,412.980010986328,398.790008544922,412.890014648438,7738200,412.890014648438
"2022-02-10",402.100006103516,408,396.359985351562,406.269989013672,8452900,406.269989013672
"2022-02-11",405.329986572266,411.609985351562,387.649993896484,391.309997558594,7558900,391.309997558594
"2022-02-14",387.589996337891,409.359985351562,386.890014648438,396.570007324219,7202200,396.570007324219
"2022-02-15",403.790008544922,409.160003662109,401.010009765625,407.459991455078,5392300,407.459991455078
"2022-02-16",401.529998779297,401.559997558594,390.380004882812,398.079986572266,5277700,398.079986572266
"2022-02-17",394.239990234375,399.109985351562,385.700012207031,386.670013427734,4669200,386.670013427734
"2022-02-18",392.529998779297,402.869995117188,389.049987792969,391.290008544922,6801700,391.290008544922
"2022-02-22",388.950012207031,392.420013427734,373.019989013672,377.380004882812,6697500,377.380004882812
"2022-02-23",382.720001220703,386,366.660003662109,367.459991455078,4614300,367.459991455078
"2022-02-24",355.089996337891,390.730010986328,354.720001220703,390.029998779297,7068700,390.029998779297
"2022-02-25",386.609985351562,391.290008544922,375.579986572266,390.799987792969,4841600,390.799987792969
"2022-02-28",387.329986572266,397.75,382.130004882812,394.519989013672,5035000,394.519989013672
"2022-03-01",391.600006103516,395,383.709991455078,386.239990234375,3290400,386.239990234375
"2022-03-02",388.929992675781,389.220001220703,375.209991455078,380.029998779297,5356800,380.029998779297
"2022-03-03",386,386.119995117188,364.649993896484,368.070007324219,6076800,368.070007324219
"2022-03-04",368,374.820007324219,357.170013427734,361.730010986328,5325500,361.730010986328
"2022-03-07",360.410003662109,362,350.200012207031,350.260009765625,5708400,350.260009765625
"2022-03-08",349.799987792969,358.859985351562,340.670013427734,341.760009765625,6428700,341.760009765625
"2022-03-09",357.690002441406,364.140014648438,350.510009765625,358.790008544922,6520200,358.790008544922
"2022-03-10",356.200012207031,367.019989013672,353.299987792969,356.769989013672,4807800,356.769989013672
"2022-03-11",361.190002441406,363.359985351562,340,340.320007324219,4819900,340.320007324219
"2022-03-14",338.720001220703,341.320007324219,329.820007324219,331.010009765625,5907800,331.010009765625
"2022-03-15",335.100006103516,345.359985351562,332.359985351562,343.75,5460600,343.75
"2022-03-16",348.200012207031,359.989990234375,343.059997558594,357.529998779297,6982500,357.529998779297
"2022-03-17",359.700012207031,373.309997558594,354.880004882812,371.399993896484,5818300,371.399993896484
"2022-03-18",372,381.799987792969,368.470001220703,380.600006103516,8324800,380.600006103516
"2022-03-21",378.019989013672,381.820007324219,368.940002441406,374.589996337891,4866500,374.589996337891
"2022-03-22",371.140014648438,386.660003662109,366.760009765625,382.920013427734,4242800,382.920013427734
"2022-03-23",379.769989013672,382.459991455078,374.489990234375,374.489990234375,3729000,374.489990234375
"2022-03-24",379.760009765625,379.760009765625,368.899993896484,375.709991455078,3888500,375.709991455078
"2022-03-25",377.070007324219,377.640014648438,366.429992675781,373.850006103516,3574500,373.850006103516
"2022-03-28",375.230010986328,380.279998779297,366.730010986328,378.510009765625,4323400,378.510009765625
"2022-03-29",384.390014648438,396.5,380.329986572266,391.820007324219,5880700,391.820007324219
"2022-03-30",389.549987792969,392.700012207031,378.630004882812,381.470001220703,4023300,381.470001220703
"2022-03-31",383.589996337891,384,373.609985351562,374.589996337891,4134700,374.589996337891
"2022-04-01",376.799987792969,380.869995117188,368.5,373.470001220703,4644200,373.470001220703
"2022-04-04",373.549987792969,396.019989013672,373.130004882812,391.5,7001800,391.5
"2022-04-05",389.299987792969,390,377.309997558594,380.149993896484,4234500,380.149993896484
"2022-04-06",374.149993896484,376.470001220703,362.730010986328,368.350006103516,4354900,368.350006103516
"2022-04-07",365,368.540008544922,353.690002441406,362.149993896484,4948900,362.149993896484
"2022-04-08",361.959991455078,362.5,354.869995117188,355.880004882812,4025200,355.880004882812
"2022-04-11",350,354.779998779297,345.200012207031,348,3777100,348
"2022-04-12",355.910003662109,359.410003662109,342.25,344.100006103516,3824300,344.100006103516
"2022-04-13",343.920013427734,352,341.160003662109,350.429992675781,3231000,350.429992675781
"2022-04-14",350.950012207031,352,339.859985351562,341.130004882812,4343800,341.130004882812
"2022-04-18",340,342.359985351562,331.619995117188,337.859985351562,5105000,337.859985351562
"2022-04-19",333.220001220703,351.679992675781,333.220001220703,348.609985351562,20906900,348.609985351562
"2022-04-20",245.199996948242,248.699996948242,212.509994506836,226.190002441406,133387500,226.190002441406
"2022-04-21",220,227.679992675781,211.520004272461,218.220001220703,53501600,218.220001220703
"2022-04-22",220.179992675781,226.270004272461,210.050003051758,215.520004272461,37515100,215.520004272461
"2022-04-25",213.809997558594,216.660003662109,204.509994506836,209.910003662109,28152000,209.910003662109
"2022-04-26",208.800003051758,209.149993896484,198.279998779297,198.399993896484,20318100,198.399993896484
"2022-04-27",194.009994506836,200.190002441406,187.770004272461,188.539993286133,22298400,188.539993286133
"2022-04-28",191.559997558594,201.479995727539,185.600006103516,199.520004272461,21363200,199.520004272461
"2022-04-29",198.679992675781,204.710006713867,190,190.360000610352,16391900,190.360000610352
"2022-05-02",191.710006713867,200.210006713867,190.009994506836,199.460006713867,14591600,199.460006713867
"2022-05-03",198.289993286133,203.199996948242,194.770004272461,199.869995117188,11839400,199.869995117188
"2022-05-04",197.649993896484,204.380004882812,191.009994506836,204.009994506836,12218800,204.009994506836
"2022-05-05",200.449996948242,200.710006713867,186,188.320007324219,13971300,188.320007324219
"2022-05-06",186.75,187.210006713867,175.809997558594,180.970001220703,17185500,180.970001220703
"2022-05-09",177.660003662109,183.199996948242,172.300003051758,173.100006103516,14031300,173.100006103516
"2022-05-10",176.009994506836,181.869995117188,170.570007324219,177.660003662109,13883900,177.660003662109
"2022-05-11",176.089996337891,180.919998168945,165.550003051758,166.369995117188,12665500,166.369995117188
"2022-05-12",163.960006713867,177.580001831055,162.710006713867,174.309997558594,17662100,174.309997558594
"2022-05-13",177.160003662109,187.770004272461,176.009994506836,187.639999389648,13136300,187.639999389648
"2022-05-16",193.300003051758,195.889999389648,185.699996948242,186.509994506836,16145000,186.509994506836
"2022-05-17",189.169998168945,191.399993896484,185.169998168945,190.559997558594,9876700,190.559997558594
"2022-05-18",186.720001220703,187.699996948242,176.270004272461,177.190002441406,9665600,177.190002441406
"2022-05-19",178.050003051758,186.300003051758,175.710006713867,183.479995727539,10448500,183.479995727539
"2022-05-20",185.869995117188,190.190002441406,179.770004272461,186.350006103516,10429400,186.350006103516
"2022-05-23",186.149993896484,187.660003662109,177.889999389648,187.440002441406,9602000,187.440002441406
"2022-05-24",182,184,177.169998168945,180.339996337891,7706400,180.339996337891
"2022-05-25",180.279998779297,188.869995117188,180.169998168945,187.830001831055,8522100,187.830001831055
"2022-05-26",186.490005493164,192.339996337891,183.089996337891,191.399993896484,8049900,191.399993896484
"2022-05-27",193.190002441406,195.25,190.369995117188,195.190002441406,8586000,195.190002441406
"2022-05-31",196.179992675781,199.949996948242,190.800003051758,197.440002441406,11398500,197.440002441406
"2022-06-01",198.699996948242,202.740005493164,191.660003662109,192.910003662109,8416200,192.910003662109
"2022-06-02",192.020004272461,205.470001220703,191.720001220703,205.089996337891,9623100,205.089996337891
"2022-06-03",200.139999389648,202.949996948242,198.050003051758,198.979995727539,7191800,198.979995727539
"2022-06-06",202.089996337891,203.869995117188,195.380004882812,197.139999389648,5372000,197.139999389648
"2022-06-07",194.869995117188,199.600006103516,193,198.610000610352,4839500,198.610000610352
"2022-06-08",197.949996948242,207.380004882812,197.639999389648,202.830001831055,7244100,202.830001831055
"2022-06-09",200.649993896484,201.690002441406,192.539993286133,192.770004272461,6949000,192.770004272461
"2022-06-10",182.639999389648,185.860000610352,180.850006103516,182.940002441406,13065600,182.940002441406
"2022-06-13",177.070007324219,179.089996337891,168.960006713867,169.690002441406,10222400,169.690002441406
"2022-06-14",169.75,172.059997558594,164.279998779297,167.539993286133,11555300,167.539993286133
"2022-06-15",169.259994506836,183.850006103516,168.529998779297,180.110000610352,12396000,180.110000610352
